9.945000000000000284e+01,9.923999999999999488e+01,9.898000000000000398e+01,9.831999999999999318e+01,9.653000000000000114e+01,9.284000000000000341e+01,9.217000000000000171e+01,8.906000000000000227e+01,8.329000000000000625e+01,9.959000000000000341e+01,1.015000000000000000e+02,1.015000000000000000e+02,9.926999999999999602e+01,1.007000000000000028e+02,9.970000000000000284e+01,1.005999999999999943e+02,9.989000000000000057e+01,9.948999999999999488e+01,9.920999999999999375e+01,1.000999999999999943e+02,1.005999999999999943e+02,9.962000000000000455e+01,1.010999999999999943e+02
9.945000000000000284e+01,9.923999999999999488e+01,9.898000000000000398e+01,9.831999999999999318e+01,9.653000000000000114e+01,9.284000000000000341e+01,9.217000000000000171e+01,8.906000000000000227e+01,8.329000000000000625e+01,9.959000000000000341e+01,1.015000000000000000e+02,1.015000000000000000e+02,9.926999999999999602e+01,1.007000000000000028e+02,9.970000000000000284e+01,1.005999999999999943e+02,9.989000000000000057e+01,9.948999999999999488e+01,9.920999999999999375e+01,1.000999999999999943e+02,1.005999999999999943e+02,9.962000000000000455e+01,1.010999999999999943e+02
4.334000000000000341e+01,3.218999999999999773e+01,3.603999999999999915e+01,5.789000000000000057e+01,6.635999999999999943e+01,5.389000000000000057e+01,9.756999999999999673e+00,1.114000000000000057e+01,1.621999999999999886e+01,4.884000000000000341e+01,6.651000000000000512e+01,4.781000000000000227e+01,4.267000000000000171e+01,5.652000000000000313e+01,7.928000000000000114e+01,7.929999999999999716e+01,7.412000000000000455e+01,6.760999999999999943e+01,7.573000000000000398e+01,7.350000000000000000e+01,7.726000000000000512e+01,7.293000000000000682e+01,8.062999999999999545e+01
4.334000000000000341e+01,3.218999999999999773e+01,3.603999999999999915e+01,5.789000000000000057e+01,6.635999999999999943e+01,5.389000000000000057e+01,9.756999999999999673e+00,1.114000000000000057e+01,1.621999999999999886e+01,4.884000000000000341e+01,6.651000000000000512e+01,4.781000000000000227e+01,4.267000000000000171e+01,5.652000000000000313e+01,7.928000000000000114e+01,7.929999999999999716e+01,7.412000000000000455e+01,6.760999999999999943e+01,7.573000000000000398e+01,7.350000000000000000e+01,7.726000000000000512e+01,7.293000000000000682e+01,8.062999999999999545e+01
2.055000000000000071e+01,1.651000000000000156e+01,1.805000000000000071e+01,2.821999999999999886e+01,2.762000000000000099e+01,1.065000000000000036e+01,4.068999999999999950e+00,4.320999999999999730e+00,4.578000000000000291e+00,2.933999999999999986e+01,2.266000000000000014e+01,1.885000000000000142e+01,1.871999999999999886e+01,2.914000000000000057e+01,4.754999999999999716e+01,4.345000000000000284e+01,4.907999999999999829e+01,4.407999999999999829e+01,5.328000000000000114e+01,4.575999999999999801e+01,5.127000000000000313e+01,5.150000000000000000e+01,5.629999999999999716e+01
2.055000000000000071e+01,1.651000000000000156e+01,1.805000000000000071e+01,2.821999999999999886e+01,2.762000000000000099e+01,1.065000000000000036e+01,4.068999999999999950e+00,4.320999999999999730e+00,4.578000000000000291e+00,2.933999999999999986e+01,2.266000000000000014e+01,1.885000000000000142e+01,1.871999999999999886e+01,2.914000000000000057e+01,4.754999999999999716e+01,4.345000000000000284e+01,4.907999999999999829e+01,4.407999999999999829e+01,5.328000000000000114e+01,4.575999999999999801e+01,5.127000000000000313e+01,5.150000000000000000e+01,5.629999999999999716e+01
1.271000000000000085e+01,9.827999999999999403e+00,9.599000000000000199e+00,1.224000000000000021e+01,1.022000000000000064e+01,4.214000000000000412e+00,2.815999999999999837e+00,2.979999999999999982e+00,2.762000000000000011e+00,9.403000000000000469e+00,1.075999999999999979e+01,9.147999999999999687e+00,9.913999999999999702e+00,2.087000000000000099e+01,3.857000000000000028e+01,3.402000000000000313e+01,4.429999999999999716e+01,3.903999999999999915e+01,5.125999999999999801e+01,4.200999999999999801e+01,4.709000000000000341e+01,4.949000000000000199e+01,5.300000000000000000e+01
1.271000000000000085e+01,9.827999999999999403e+00,9.599000000000000199e+00,1.224000000000000021e+01,1.022000000000000064e+01,4.214000000000000412e+00,2.815999999999999837e+00,2.979999999999999982e+00,2.762000000000000011e+00,9.403000000000000469e+00,1.075999999999999979e+01,9.147999999999999687e+00,9.913999999999999702e+00,2.087000000000000099e+01,3.857000000000000028e+01,3.402000000000000313e+01,4.429999999999999716e+01,3.903999999999999915e+01,5.125999999999999801e+01,4.200999999999999801e+01,4.709000000000000341e+01,4.949000000000000199e+01,5.300000000000000000e+01
9.736000000000000654e+00,6.875000000000000000e+00,5.766000000000000014e+00,5.860999999999999766e+00,4.493000000000000327e+00,2.858999999999999986e+00,2.644000000000000128e+00,2.809000000000000163e+00,2.430000000000000160e+00,3.972999999999999865e+00,5.286999999999999922e+00,5.400999999999999801e+00,6.543000000000000149e+00,1.921000000000000085e+01,3.922999999999999687e+01,3.682000000000000028e+01,5.350000000000000000e+01,4.795000000000000284e+01,6.557999999999999829e+01,5.493999999999999773e+01,5.977000000000000313e+01,6.454999999999999716e+01,6.665999999999999659e+01
9.736000000000000654e+00,6.875000000000000000e+00,5.766000000000000014e+00,5.860999999999999766e+00,4.493000000000000327e+00,2.858999999999999986e+00,2.644000000000000128e+00,2.809000000000000163e+00,2.430000000000000160e+00,3.972999999999999865e+00,5.286999999999999922e+00,5.400999999999999801e+00,6.543000000000000149e+00,1.921000000000000085e+01,3.922999999999999687e+01,3.682000000000000028e+01,5.350000000000000000e+01,4.795000000000000284e+01,6.557999999999999829e+01,5.493999999999999773e+01,5.977000000000000313e+01,6.454999999999999716e+01,6.665999999999999659e+01
9.009000000000000341e+00,5.935999999999999943e+00,4.397999999999999687e+00,3.789000000000000146e+00,3.105999999999999872e+00,2.744000000000000217e+00,3.023000000000000131e+00,3.189000000000000057e+00,2.713999999999999968e+00,3.023000000000000131e+00,3.604999999999999982e+00,4.386999999999999567e+00,6.046000000000000263e+00,2.162999999999999901e+01,4.622999999999999687e+01,4.832000000000000028e+01,7.581999999999999318e+01,7.032999999999999829e+01,9.793000000000000682e+01,8.575000000000000000e+01,9.112000000000000455e+01,9.967000000000000171e+01,9.945999999999999375e+01
9.009000000000000341e+00,5.935999999999999943e+00,4.397999999999999687e+00,3.789000000000000146e+00,3.105999999999999872e+00,2.744000000000000217e+00,3.023000000000000131e+00,3.189000000000000057e+00,2.713999999999999968e+00,3.023000000000000131e+00,3.604999999999999982e+00,4.386999999999999567e+00,6.046000000000000263e+00,2.162999999999999901e+01,4.622999999999999687e+01,4.832000000000000028e+01,7.581999999999999318e+01,7.032999999999999829e+01,9.793000000000000682e+01,8.575000000000000000e+01,9.112000000000000455e+01,9.967000000000000171e+01,9.945999999999999375e+01
9.795999999999999375e+00,6.381000000000000227e+00,4.461999999999999744e+00,3.520000000000000018e+00,3.154999999999999805e+00,3.322000000000000064e+00,3.861000000000000210e+00,3.987999999999999989e+00,3.419000000000000039e+00,3.305000000000000160e+00,3.778000000000000025e+00,5.217999999999999972e+00,8.083999999999999631e+00,2.867000000000000171e+01,5.984000000000000341e+01,6.815999999999999659e+01,1.130999999999999943e+02,1.067999999999999972e+02,1.521999999999999886e+02,1.366999999999999886e+02,1.445000000000000000e+02,1.591999999999999886e+02,1.545999999999999943e+02
9.795999999999999375e+00,6.381000000000000227e+00,4.461999999999999744e+00,3.520000000000000018e+00,3.154999999999999805e+00,3.322000000000000064e+00,3.861000000000000210e+00,3.987999999999999989e+00,3.419000000000000039e+00,3.305000000000000160e+00,3.778000000000000025e+00,5.217999999999999972e+00,8.083999999999999631e+00,2.867000000000000171e+01,5.984000000000000341e+01,6.815999999999999659e+01,1.130999999999999943e+02,1.067999999999999972e+02,1.521999999999999886e+02,1.366999999999999886e+02,1.445000000000000000e+02,1.591999999999999886e+02,1.545999999999999943e+02
1.190000000000000036e+01,8.002000000000000668e+00,5.591000000000000192e+00,4.275999999999999801e+00,4.024000000000000021e+00,4.474000000000000199e+00,5.107999999999999652e+00,5.128999999999999559e+00,4.443999999999999950e+00,4.240000000000000213e+00,4.895999999999999908e+00,7.434000000000000163e+00,1.242999999999999972e+01,4.060999999999999943e+01,8.007999999999999829e+01,9.518000000000000682e+01,1.650000000000000000e+02,1.540999999999999943e+02,2.274000000000000057e+02,2.028000000000000114e+02,2.159000000000000057e+02,2.393000000000000114e+02,2.270999999999999943e+02
1.190000000000000036e+01,8.002000000000000668e+00,5.591000000000000192e+00,4.275999999999999801e+00,4.024000000000000021e+00,4.474000000000000199e+00,5.107999999999999652e+00,5.128999999999999559e+00,4.443999999999999950e+00,4.240000000000000213e+00,4.895999999999999908e+00,7.434000000000000163e+00,1.242999999999999972e+01,4.060999999999999943e+01,8.007999999999999829e+01,9.518000000000000682e+01,1.650000000000000000e+02,1.540999999999999943e+02,2.274000000000000057e+02,2.028000000000000114e+02,2.159000000000000057e+02,2.393000000000000114e+02,2.270999999999999943e+02
1.514000000000000057e+01,1.065000000000000036e+01,7.658000000000000362e+00,5.876000000000000334e+00,5.605999999999999872e+00,6.147000000000000242e+00,6.666000000000000369e+00,6.498000000000000220e+00,5.663000000000000256e+00,5.562000000000000277e+00,6.488000000000000433e+00,1.040000000000000036e+01,1.792999999999999972e+01,5.417000000000000171e+01,1.007000000000000028e+02,1.210999999999999943e+02,2.156999999999999886e+02,1.960999999999999943e+02,2.995000000000000000e+02,2.616000000000000227e+02,2.823000000000000114e+02,3.143999999999999773e+02,2.931999999999999886e+02
1.514000000000000057e+01,1.065000000000000036e+01,7.658000000000000362e+00,5.876000000000000334e+00,5.605999999999999872e+00,6.147000000000000242e+00,6.666000000000000369e+00,6.498000000000000220e+00,5.663000000000000256e+00,5.562000000000000277e+00,6.488000000000000433e+00,1.040000000000000036e+01,1.792999999999999972e+01,5.417000000000000171e+01,1.007000000000000028e+02,1.210999999999999943e+02,2.156999999999999886e+02,1.960999999999999943e+02,2.995000000000000000e+02,2.616000000000000227e+02,2.823000000000000114e+02,3.143999999999999773e+02,2.931999999999999886e+02
1.905000000000000071e+01,1.391999999999999993e+01,1.039000000000000057e+01,8.151999999999999247e+00,7.769999999999999574e+00,8.195000000000000284e+00,8.371999999999999886e+00,7.951999999999999957e+00,6.943999999999999950e+00,7.014999999999999680e+00,8.079000000000000625e+00,1.308999999999999986e+01,2.239999999999999858e+01,6.159000000000000341e+01,1.082999999999999972e+02,1.308000000000000114e+02,2.303000000000000114e+02,2.085999999999999943e+02,3.206999999999999886e+02,2.801000000000000227e+02,3.080000000000000000e+02,3.436999999999999886e+02,3.188000000000000114e+02
1.905000000000000071e+01,1.391999999999999993e+01,1.039000000000000057e+01,8.151999999999999247e+00,7.769999999999999574e+00,8.195000000000000284e+00,8.371999999999999886e+00,7.951999999999999957e+00,6.943999999999999950e+00,7.014999999999999680e+00,8.079000000000000625e+00,1.308999999999999986e+01,2.239999999999999858e+01,6.159000000000000341e+01,1.082999999999999972e+02,1.308000000000000114e+02,2.303000000000000114e+02,2.085999999999999943e+02,3.206999999999999886e+02,2.801000000000000227e+02,3.080000000000000000e+02,3.436999999999999886e+02,3.188000000000000114e+02
2.269000000000000128e+01,1.707000000000000028e+01,1.321000000000000085e+01,1.071000000000000085e+01,1.021000000000000085e+01,1.034999999999999964e+01,1.001999999999999957e+01,9.333000000000000185e+00,8.234999999999999432e+00,8.400000000000000355e+00,9.369999999999999218e+00,1.478999999999999915e+01,2.430000000000000071e+01,5.875000000000000000e+01,9.785999999999999943e+01,1.192999999999999972e+02,1.986999999999999886e+02,1.861999999999999886e+02,2.776999999999999886e+02,2.508000000000000114e+02,2.806999999999999886e+02,3.123999999999999773e+02,2.926000000000000227e+02
2.269000000000000128e+01,1.707000000000000028e+01,1.321000000000000085e+01,1.071000000000000085e+01,1.021000000000000085e+01,1.034999999999999964e+01,1.001999999999999957e+01,9.333000000000000185e+00,8.234999999999999432e+00,8.400000000000000355e+00,9.369999999999999218e+00,1.478999999999999915e+01,2.430000000000000071e+01,5.875000000000000000e+01,9.785999999999999943e+01,1.192999999999999972e+02,1.986999999999999886e+02,1.861999999999999886e+02,2.776999999999999886e+02,2.508000000000000114e+02,2.806999999999999886e+02,3.123999999999999773e+02,2.926000000000000227e+02
2.496000000000000085e+01,1.923000000000000043e+01,1.539000000000000057e+01,1.300000000000000000e+01,1.246000000000000085e+01,1.228999999999999915e+01,1.141000000000000014e+01,1.048000000000000043e+01,9.269999999999999574e+00,9.590999999999999304e+00,1.033000000000000007e+01,1.546000000000000085e+01,2.392000000000000171e+01,4.995000000000000284e+01,7.890000000000000568e+01,9.712999999999999545e+01,1.505000000000000000e+02,1.481999999999999886e+02,2.103000000000000114e+02,1.988000000000000114e+02,2.251999999999999886e+02,2.490999999999999943e+02,2.375000000000000000e+02
2.496000000000000085e+01,1.923000000000000043e+01,1.539000000000000057e+01,1.300000000000000000e+01,1.246000000000000085e+01,1.228999999999999915e+01,1.141000000000000014e+01,1.048000000000000043e+01,9.269999999999999574e+00,9.590999999999999304e+00,1.033000000000000007e+01,1.546000000000000085e+01,2.392000000000000171e+01,4.995000000000000284e+01,7.890000000000000568e+01,9.712999999999999545e+01,1.505000000000000000e+02,1.481999999999999886e+02,2.103000000000000114e+02,1.988000000000000114e+02,2.251999999999999886e+02,2.490999999999999943e+02,2.375000000000000000e+02
