0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.430000000000000160e+00,2.450000000000000178e+00,2.569999999999999840e+00,3.100000000000000089e+00,4.549999999999999822e+00,6.000000000000000000e+00,5.969999999999999751e+00,5.379999999999999893e+00,2.910000000000000142e+00,2.069999999999999840e+00,1.889999999999999902e+00,1.870000000000000107e+00,1.699999999999999956e+00,1.540000000000000036e+00,1.260000000000000009e+00,1.229999999999999982e+00,1.189999999999999947e+00,1.129999999999999893e+00,1.000000000000000000e+00,9.100000000000000311e-01,9.899999999999999911e-01,8.699999999999999956e-01
2.000000000000000000e+00,2.430000000000000160e+00,2.450000000000000178e+00,2.569999999999999840e+00,3.100000000000000089e+00,4.549999999999999822e+00,6.000000000000000000e+00,5.969999999999999751e+00,5.379999999999999893e+00,2.910000000000000142e+00,2.069999999999999840e+00,1.889999999999999902e+00,1.870000000000000107e+00,1.699999999999999956e+00,1.540000000000000036e+00,1.260000000000000009e+00,1.229999999999999982e+00,1.189999999999999947e+00,1.129999999999999893e+00,1.000000000000000000e+00,9.100000000000000311e-01,9.899999999999999911e-01,8.699999999999999956e-01
3.092999999999999972e+00,3.523000000000000131e+00,3.543000000000000149e+00,3.662999999999999812e+00,4.192999999999999616e+00,5.642999999999999794e+00,7.092999999999999972e+00,7.062999999999999723e+00,6.472999999999999865e+00,4.003000000000000114e+00,3.162999999999999812e+00,2.983000000000000096e+00,2.963000000000000078e+00,2.793000000000000149e+00,2.633000000000000007e+00,2.353000000000000203e+00,2.322999999999999954e+00,2.282999999999999918e+00,2.222999999999999865e+00,2.092999999999999972e+00,2.003000000000000114e+00,2.083000000000000185e+00,1.963000000000000078e+00
3.092999999999999972e+00,3.523000000000000131e+00,3.543000000000000149e+00,3.662999999999999812e+00,4.192999999999999616e+00,5.642999999999999794e+00,7.092999999999999972e+00,7.062999999999999723e+00,6.472999999999999865e+00,4.003000000000000114e+00,3.162999999999999812e+00,2.983000000000000096e+00,2.963000000000000078e+00,2.793000000000000149e+00,2.633000000000000007e+00,2.353000000000000203e+00,2.322999999999999954e+00,2.282999999999999918e+00,2.222999999999999865e+00,2.092999999999999972e+00,2.003000000000000114e+00,2.083000000000000185e+00,1.963000000000000078e+00
4.286999999999999922e+00,4.716999999999999638e+00,4.737000000000000099e+00,4.857000000000000206e+00,5.386999999999999567e+00,6.836999999999999744e+00,8.287000000000000810e+00,8.256999999999999673e+00,7.666999999999999815e+00,5.197000000000000064e+00,4.357000000000000206e+00,4.176999999999999602e+00,4.157000000000000028e+00,3.987000000000000099e+00,3.826999999999999957e+00,3.547000000000000153e+00,3.516999999999999904e+00,3.476999999999999869e+00,3.416999999999999815e+00,3.286999999999999922e+00,3.197000000000000064e+00,3.277000000000000135e+00,3.157000000000000028e+00
4.286999999999999922e+00,4.716999999999999638e+00,4.737000000000000099e+00,4.857000000000000206e+00,5.386999999999999567e+00,6.836999999999999744e+00,8.287000000000000810e+00,8.256999999999999673e+00,7.666999999999999815e+00,5.197000000000000064e+00,4.357000000000000206e+00,4.176999999999999602e+00,4.157000000000000028e+00,3.987000000000000099e+00,3.826999999999999957e+00,3.547000000000000153e+00,3.516999999999999904e+00,3.476999999999999869e+00,3.416999999999999815e+00,3.286999999999999922e+00,3.197000000000000064e+00,3.277000000000000135e+00,3.157000000000000028e+00
5.591999999999999638e+00,6.022000000000000242e+00,6.041999999999999815e+00,6.161999999999999922e+00,6.692000000000000171e+00,8.141999999999999460e+00,9.592000000000000526e+00,9.561999999999999389e+00,8.971999999999999531e+00,6.501999999999999780e+00,5.661999999999999922e+00,5.482000000000000206e+00,5.461999999999999744e+00,5.291999999999999815e+00,5.131999999999999673e+00,4.852000000000000313e+00,4.822000000000000064e+00,4.782000000000000028e+00,4.722000000000000419e+00,4.591999999999999638e+00,4.501999999999999780e+00,4.581999999999999851e+00,4.461999999999999744e+00
5.591999999999999638e+00,6.022000000000000242e+00,6.041999999999999815e+00,6.161999999999999922e+00,6.692000000000000171e+00,8.141999999999999460e+00,9.592000000000000526e+00,9.561999999999999389e+00,8.971999999999999531e+00,6.501999999999999780e+00,5.661999999999999922e+00,5.482000000000000206e+00,5.461999999999999744e+00,5.291999999999999815e+00,5.131999999999999673e+00,4.852000000000000313e+00,4.822000000000000064e+00,4.782000000000000028e+00,4.722000000000000419e+00,4.591999999999999638e+00,4.501999999999999780e+00,4.581999999999999851e+00,4.461999999999999744e+00
7.017999999999999794e+00,7.448000000000000398e+00,7.467999999999999972e+00,7.588000000000000078e+00,8.118000000000000327e+00,9.567999999999999616e+00,1.101800000000000068e+01,1.098799999999999955e+01,1.039799999999999969e+01,7.927999999999999936e+00,7.088000000000000078e+00,6.908000000000000362e+00,6.887999999999999901e+00,6.717999999999999972e+00,6.557999999999999829e+00,6.277999999999999581e+00,6.248000000000000220e+00,6.208000000000000185e+00,6.147999999999999687e+00,6.017999999999999794e+00,5.927999999999999936e+00,6.008000000000000007e+00,5.887999999999999901e+00
