100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
181.077,181.76,182.695,183.253,183.582,183.793,184.037,184.311,185.167,186.464,190.309,196.069,205.068,212.465,220.159,226.372,235.447,244.717,257.058,264.441,269.268,265.22,253.634,242.446,231.673,224.337,217.346,215.104,216.547,216.141,214.428,214.552,215.109,218.201,227.618,235.912,233.781,226.643,218.087,212.252,212.922,218.065,222.599,229.242,242.072,250.147,237.349,224.755,223.536,229.017,233.853,228.943,223.032,220.789,219.253,227.92,230.402,223.521,185.423,149.551,123.6,109.148,105.926,116.053,130.877,145.816,170.845,186.77,185.934,183.692,188.305,185.268,172.193,163.537,163.464,164.502,162.092,158.338,161.557,166.646,171.535,181.231,186.806,187.26,180.59,185.241,186.545,187.263,183.651,177.139,179.627,177.963,177.162,173.973,173.055,172.344,176.108,177.139,175.987,173.96,169.282,171.867,170.23,167.349,166.643,167.37,169.233,166.734,165.936,163.704,168.231,171.532,169.641,167.812,163.421,162.45,162.164,160.929,161.572,161.589,159.617,158.248,162.624,160.634,162.204,168.064,171.031,166.667,171.265,171.96,171.194,168.798,167.802,167.998,168.373,165.1,161.575,159.501,161.307,165.567,169.667,167.778,165.318,162.85,159.235,157.189,159.133,162.645,163.98,164.095,164.746,165.21,164.058,166.044,165.516,166.21,163.034,162.486,161.925,163.406,162.036,158.579,155.257,155.292,156.807,154.035,152.099,151.949,153.364,157.08,160.839,159.145,156.779,156.775,154.589,150.981,149.352,146.889,144.875,140.813,137.359,136.553,138.814,142.689,147.087,145.783,141.603,138.154,140.619,142.805,139.955,133.654,126.88,121.706,122.425,129.619,138.298,145.116,148.662
174.766,174.766,176.8,176.8,178.678,178.678,180.762,180.762,186.265,186.265,204.079,204.079,241.598,241.598,284.524,284.524,337.075,337.075,401.087,401.087,427.802,427.802,381.668,381.668,327.168,327.168,293.376,293.376,287.206,287.206,282.345,282.345,289.063,289.063,321.097,321.097,318.942,318.942,286.58,286.58,282.623,282.623,304.034,304.034,345.918,345.918,324.548,324.548,315.794,315.794,332.559,332.559,325.465,325.465,325.355,325.355,315.253,315.253,216.808,216.808,132.421,132.421,95.668,95.668,79.228,79.228,84.117,84.117,86.254,86.254,112.818,112.818,110.946,110.946,108.047,108.047,105.867,105.867,116.738,116.738,134.788,134.788,137.968,137.968,133.138,133.138,134.921,134.921,131.2,131.2,140.558,140.558,154.525,154.525,160.249,160.249,154.867,154.867,146.819,146.819,144.367,144.367,146.945,146.945,149.755,149.755,155.105,155.105,156,156,155.71,155.71,145.142,145.142,136.591,136.591,138.446,138.446,142.221,142.221,142.689,142.689,152.831,152.831,158.295,158.295,142.935,142.935,126.49,126.49,116.845,116.845,112.983,112.983,117.776,117.776,120.342,120.342,122.621,122.621,121.393,121.393,114.262,114.262,106.692,106.692,101.106,101.106,99.546,99.546,101.851,101.851,108.227,108.227,111.591,111.591,102.804,102.804,97.971,97.971,96.547,96.547,95.291,95.291,100.33,100.33,102.379,102.379,103.197,103.197,94.795,94.795,81.912,81.912,80.294,80.294,83.974,83.974,83.648,83.648,81.068,81.068,83.62,83.62,83.816,83.816,77.063,77.063,81.505,81.505,83.93,83.93,78.562,78.562,83.902,83.902,104.138,104.138,114.819
169.512,169.512,172.2,172.2,177.134,177.134,184.83,184.83,201.205,201.205,237.885,237.885,308.228,308.228,408.626,408.626,543.707,543.707,702.311,702.311,797.195,797.195,751.15,751.15,650.367,650.367,570.791,570.791,534.924,534.924,520.281,520.281,532.998,532.998,574.478,574.478,572.246,572.246,524.21,524.21,505.7,505.7,531.353,531.353,585.944,585.944,589.118,589.118,601.303,601.303,658.878,658.878,702.13,702.13,714.525,714.525,646.58,646.58,455.199,455.199,266.557,266.557,127.747,127.747,51.636,51.636,29.015,29.015,25.183,25.183,40.1,40.1,53.788,53.788,54.717,54.717,46.981,46.981,42.801,42.801,44.345,44.345,46.868,46.868,49.421,49.421,52.089,52.089,52.891,52.891,56.782,56.782,64.052,64.052,70.728,70.728,73.218,73.218,74.011,74.011,77.082,77.082,81.689,81.689,84.647,84.647,86.746,86.746,86.39,86.39,84.857,84.857,81.303,81.303,83.05,83.05,91.765,91.765,95.381,95.381,89.781,89.781,86.148,86.148,82.273,82.273,74.617,74.617,70.402,70.402,69.372,69.372,64.423,64.423,59.498,59.498,57.641,57.641,57.793,57.793,57.669,57.669,56.022,56.022,54.238,54.238,52.5,52.5,51.575,51.575,50.38,50.38,50.126,50.126,49.391,49.391,47.134,47.134,47.686,47.686,49.287,49.287,49.162,49.162,49.279,49.279,48.556,48.556,47.559,47.559,44.597,44.597,42.066,42.066,45.669,45.669,49.787,49.787,48.202,48.202,46.102,46.102,46.509,46.509,49.39,49.39,52.481,52.481,59.227,59.227,63.061,63.061,60.489,60.489,63.833,63.833,79.912,79.912,93.163
173.436,173.436,176.963,176.963,185.337,185.337,199.275,199.275,226.724,226.724,279.114,279.114,374.745,374.745,519.84,519.84,727.043,727.043,969.194,969.194,1156.293,1156.293,1177.901,1177.901,1091.816,1091.816,990.376,990.376,926.55,926.55,898.345,898.345,908.6,908.6,943.073,943.073,936.746,936.746,882.252,882.252,845.52,845.52,856.622,856.622,902.696,902.696,935.15,935.15,988.244,988.244,1096.726,1096.726,1208.168,1208.168,1239.059,1239.059,1086.466,1086.466,754.018,754.018,405.572,405.572,161.665,161.665,50.342,50.342,19.947,19.947,13.634,13.634,20.219,20.219,32.533,32.533,38.586,38.586,34.149,34.149,27.975,27.975,25.458,25.458,25.696,25.696,27.022,27.022,28.135,28.135,28.277,28.277,28.714,28.714,30.392,30.392,32.825,32.825,35.048,35.048,37.116,37.116,39.803,39.803,42.558,42.558,44.077,44.077,44.593,44.593,44.428,44.428,44.778,44.778,46.257,46.257,51.086,51.086,57.959,57.959,58.831,58.831,52.203,52.203,46.027,46.027,42.974,42.974,43.135,43.135,47.466,47.466,52.228,52.228,50.284,50.284,44.712,44.712,41.742,41.742,41.542,41.542,43.061,43.061,44.717,44.717,46.257,46.257,46.97,46.97,47.112,47.112,45.595,45.595,43.839,43.839,42.716,42.716,42.583,42.583,44.682,44.682,47.664,47.664,49.01,49.01,49.497,49.497,49.223,49.223,48.622,48.622,47.997,47.997,49.258,49.258,55.925,55.925,63.375,63.375,65.557,65.557,65.844,65.844,66.215,66.215,69.679,69.679,74.388,74.388,77.903,77.903,76.064,76.064,68.99,68.99,67.451,67.451,76.266,76.266,84.339
187.543,187.543,192.087,192.087,203.976,203.976,223.301,223.301,262.485,262.485,325.997,325.997,443.08,443.08,610.438,610.438,867.587,867.587,1153.328,1153.328,1433.436,1433.436,1554.708,1554.708,1561.705,1561.705,1495.642,1495.642,1439.448,1439.448,1408.625,1408.625,1414.115,1414.115,1433.856,1433.856,1418.734,1418.734,1361.121,1361.121,1302.93,1302.93,1286.447,1286.447,1304.281,1304.281,1341.502,1341.502,1409.896,1409.896,1528.109,1528.109,1634.861,1634.861,1623.796,1623.796,1356.082,1356.082,915.489,915.489,456.383,456.383,181.485,181.485,55.381,55.381,21.24,21.24,12.088,12.088,14.865,14.865,24.244,24.244,32.992,32.992,35.337,35.337,31.458,31.458,28.785,28.785,27.928,27.928,28.23,28.23,28.2,28.2,27.259,27.259,26.106,26.106,25.414,25.414,25.596,25.596,26.212,26.212,27.355,27.355,28.903,28.903,30.452,30.452,31.402,31.402,31.818,31.818,32.197,32.197,33.388,33.388,36.044,36.044,40.368,40.368,44.429,44.429,43.802,43.802,38.419,38.419,33.842,33.842,32.601,32.601,35.341,35.341,42.617,42.617,49.762,49.762,51.359,51.359,47.956,47.956,45.968,45.968,46.646,46.646,50.208,50.208,54.495,54.495,59.218,59.218,62.228,62.228,63.941,63.941,63.029,63.029,61.223,61.223,60.269,60.269,61.226,61.226,64.525,64.525,69.616,69.616,73.616,73.616,77.257,77.257,79.497,79.497,81.308,81.308,83.37,83.37,89.233,89.233,100.998,100.998,116.382,116.382,126.62,126.62,132.284,132.284,133.301,133.301,132.975,132.975,131.054,131.054,121.203,121.203,106.95,106.95,89.439,89.439,81.489,81.489,82.387,82.387,85.148
214.232,214.232,220.379,220.379,235.609,235.609,255.357,255.357,314.51,314.51,374.446,374.446,524.881,524.881,669.369,669.369,984.401,984.401,1227.996,1227.996,1613.842,1613.842,1783.572,1783.572,1955.327,1955.327,1967.089,1967.089,1984.687,1984.687,1976.178,1976.178,1993.56,1993.56,2000.733,2000.733,1973.897,1973.897,1923.592,1923.592,1835.262,1835.262,1795.379,1795.379,1755.533,1755.533,1762.829,1762.829,1774.428,1774.428,1820.424,1820.424,1785.725,1785.725,1688.631,1688.631,1261.77,1261.77,895.941,895.941,401.084,401.084,200.384,200.384,59.983,59.983,29.925,29.925,14.898,14.898,15.475,15.475,22.873,22.873,30.483,30.483,41.39,41.39,42.691,42.691,45.366,45.366,45.169,45.169,46.058,46.058,45.235,45.235,42.506,42.506,39.89,39.89,36.116,36.116,34.569,34.569,32.941,32.941,32.959,32.959,33.337,33.337,34.089,34.089,34.825,34.825,35.33,35.33,36.301,36.301,37.726,37.726,40.819,40.819,43.792,43.792,45.811,45.811,44.708,44.708,39.997,39.997,37.211,37.211,37.352,37.352,40.64,40.64,50.052,50.052,56.957,56.957,62.571,62.571,62.187,62.187,63.236,63.236,65.381,65.381,72.821,72.821,78.842,78.842,88.613,88.613,93.463,93.463,98.367,98.367,98.706,98.706,97.802,97.802,97.395,97.395,99.689,99.689,103.572,103.572,112.478,112.478,119,119,129.855,129.855,136.067,136.067,146.288,146.288,152.671,152.671,169.234,169.234,185.235,185.235,214.041,214.041,230.658,230.658,242.731,242.731,242.252,242.252,225.581,225.581,210.311,210.311,172.259,172.259,148.053,148.053,113.512,113.512,101.908,101.908,96.1,96.1,93.741
244.045,244.045,244.045,244.045,274.04,274.04,274.04,274.04,387.581,387.581,387.581,387.581,643.593,643.593,643.593,643.593,1140.862,1140.862,1140.862,1140.862,1758.223,1758.223,1758.223,1758.223,2173.297,2173.297,2173.297,2173.297,2321.708,2321.708,2321.708,2321.708,2380.364,2380.364,2380.364,2380.364,2332.857,2332.857,2332.857,2332.857,2175.891,2175.891,2175.891,2175.891,2039.742,2039.742,2039.742,2039.742,1922.407,1922.407,1922.407,1922.407,1641.215,1641.215,1641.215,1641.215,924.215,924.215,924.215,924.215,269.452,269.452,269.452,269.452,51.875,51.875,51.875,51.875,19.683,19.683,19.683,19.683,28.215,28.215,28.215,28.215,49.852,49.852,49.852,49.852,65.815,65.815,65.815,65.815,71.592,71.592,71.592,71.592,66.084,66.084,66.084,66.084,55.445,55.445,55.445,55.445,49.068,49.068,49.068,49.068,47.647,47.647,47.647,47.647,48.438,48.438,48.438,48.438,50.765,50.765,50.765,50.765,55.46,55.46,55.46,55.46,56.418,56.418,56.418,56.418,50.263,50.263,50.263,50.263,51.948,51.948,51.948,51.948,66.854,66.854,66.854,66.854,78.775,78.775,78.775,78.775,85.156,85.156,85.156,85.156,100.596,100.596,100.596,100.596,119.934,119.934,119.934,119.934,130.922,130.922,130.922,130.922,131.682,131.682,131.682,131.682,136.719,136.719,136.719,136.719,153.711,153.711,153.711,153.711,178.34,178.34,178.34,178.34,207.56,207.56,207.56,207.56,248.164,248.164,248.164,248.164,298.917,298.917,298.917,298.917,314.678,314.678,314.678,314.678,268.154,268.154,268.154,268.154,186.982,186.982,186.982,186.982,121.682,121.682,121.682,121.682,104.556,104.556,104.556
313.945,313.945,313.945,313.945,347.321,347.321,347.321,347.321,476.214,476.214,476.214,476.214,723.365,723.365,723.365,723.365,1211.177,1211.177,1211.177,1211.177,1810.362,1810.362,1810.362,1810.362,2415.248,2415.248,2415.248,2415.248,2758.473,2758.473,2758.473,2758.473,2958.012,2958.012,2958.012,2958.012,2940.172,2940.172,2940.172,2940.172,2710.872,2710.872,2710.872,2710.872,2410.06,2410.06,2410.06,2410.06,1975.512,1975.512,1975.512,1975.512,1459.286,1459.286,1459.286,1459.286,747.865,747.865,747.865,747.865,264.278,264.278,264.278,264.278,69.72,69.72,69.72,69.72,32.437,32.437,32.437,32.437,39.731,39.731,39.731,39.731,73.346,73.346,73.346,73.346,127.884,127.884,127.884,127.884,164.98,164.98,164.98,164.98,175.692,175.692,175.692,175.692,156.777,156.777,156.777,156.777,140.262,140.262,140.262,140.262,131.805,131.805,131.805,131.805,129.948,129.948,129.948,129.948,131.793,131.793,131.793,131.793,133.821,133.821,133.821,133.821,129.488,129.488,129.488,129.488,117.412,117.412,117.412,117.412,117.298,117.298,117.298,117.298,129.771,129.771,129.771,129.771,142.697,142.697,142.697,142.697,151.68,151.68,151.68,151.68,170.801,170.801,170.801,170.801,191.28,191.28,191.28,191.28,203.053,203.053,203.053,203.053,203.45,203.45,203.45,203.45,209.095,209.095,209.095,209.095,230.356,230.356,230.356,230.356,264.699,264.699,264.699,264.699,310.575,310.575,310.575,310.575,361.482,361.482,361.482,361.482,404.751,404.751,404.751,404.751,398.903,398.903,398.903,398.903,318.674,318.674,318.674,318.674,221.502,221.502,221.502,221.502,145.528,145.528,145.528,145.528,123.742,123.742,123.742
